"Key","Title","Description","Municipality","DetailRegionCode"
"BU05850303","Maasdam nieuwbouw",,"GM0585","BU05850303"
"BU05850304","Bungalow plan",,"GM0585","BU05850304"
"BU05850307","Bedrijfsterreinen",,"GM0585","BU05850307"
"BU05850309","Verspreide huizen Maasdam",,"GM0585","BU05850309"
"WK058504  ","Wijk 04 Puttershoek",,"GM0585","WK058504"
"BU05850400","Bebouwde Kom, oud gedeelte",,"GM0585","BU05850400"
"BU05850401","Rustenburgstraat (gedeeltelijk)",,"GM0585","BU05850401"
"BU05850402","Bebouwde Kom Plan Dorp",,"GM0585","BU05850402"
"BU05850403","Bebouwde Kom Plan Oudeland",,"GM0585","BU05850403"
"BU05850405","Plan De Grienden",,"GM0585","BU05850405"
"BU05850406","Plan Zijdewinde",,"GM0585","BU05850406"
"BU05850408","Verspreide huizen in het Zuidoosten",,"GM0585","BU05850408"
"BU05850409","Suikerfabriek en verspr.h. Noordwesten","Suikerfabriek en verspreide huizen Noordwesten","GM0585","BU05850409"
"WK058505  ","Wijk 05 's-Gravendeel",,"GM0585","WK058505"
"BU05850500","'s-Gravendeel",,"GM0585","BU05850500"
"BU05850501","Boendersweg-Strijensedijk (gedeeltelijk)",,"GM0585","BU05850501"
"BU05850502","Nieuw Bonaventura",,"GM0585","BU05850502"
"BU05850503","Schenkeldijk",,"GM0585","BU05850503"
"BU05850504","Mijlpolder",,"GM0585","BU05850504"
"BU05850505","Groot en Klein Koninkrijk",,"GM0585","BU05850505"
"BU05850506","Schuilingen",,"GM0585","BU05850506"
"BU05850509","Verspreide huizen 's-Gravendeel",,"GM0585","BU05850509"
"GM1728    ","Bladel",,"GM1728","GM1728"
"WK172800  ","Wijk 00 Bladel",,"GM1728","WK172800"
"BU17280000","Bladel",,"GM1728","BU17280000"
"BU17280001","Industrieterrein Bladel",,"GM1728","BU17280001"
"BU17280008","Verspreide huizen ten noorden van Bladel",,"GM1728","BU17280008"
"BU17280009","Verspreide huizen ten zuiden van Bladel",,"GM1728","BU17280009"
"WK172801  ","Wijk 01 Netersel",,"GM1728","WK172801"
"BU17280100","Netersel",,"GM1728","BU17280100"
"BU17280109","Verspreide huizen Netersel",,"GM1728","BU17280109"
"WK172802  ","Wijk 02 Hapert",,"GM1728","WK172802"
"BU17280200","Hapert",,"GM1728","BU17280200"
"BU17280201","Industrieterrein Hapert",,"GM1728","BU17280201"
"BU17280202","Dalem",,"GM1728","BU17280202"
"BU17280209","Verspreide huizen Hapert",,"GM1728","BU17280209"
"WK172803  ","Wijk 03 Hoogeloon",,"GM1728","WK172803"
"BU17280300","Hoogeloon",,"GM1728","BU17280300"
"BU17280301","Hoogcasteren en omgeving",,"GM1728","BU17280301"
"BU17280309","Verspreide huizen Hoogeloon",,"GM1728","BU17280309"
"WK172804  ","Wijk 04 Casteren",,"GM1728","WK172804"
"BU17280400","Casteren",,"GM1728","BU17280400"
"BU17280409","Verspreide huizen Casteren",,"GM1728","BU17280409"
"GM0376    ","Blaricum",,"GM0376","GM0376"
"WK037601  ","Blaricum",,"GM0376","WK037601"
"BU03760101","Bijvanck",,"GM0376","BU03760101"
"BU03760102","Blaricum-Dorp",,"GM0376","BU03760102"
"BU03760103","Blaricummer Heide",,"GM0376","BU03760103"
"BU03760104","Blaricummermeent",,"GM0376","BU03760104"
"BU03760105","Crailo",,"GM0376","BU03760105"
"BU03760106","De Kampen",,"GM0376","BU03760106"
"BU03760107","Eemmeer-Blaricum",,"GM0376","BU03760107"
"BU03760108","Stichtsebrug",,"GM0376","BU03760108"
"BU03760109","Warandepark-De Eng",,"GM0376","BU03760109"
"GM0377    ","Bloemendaal",,"GM0377","GM0377"
"WK037700  ","Wijk 00 Bloemendaal",,"GM0377","WK037700"
"BU03770000","Bloemendaal",,"GM0377","BU03770000"
"BU03770001","Veen en Duin",,"GM0377","BU03770001"
"BU03770002","Wildhoef",,"GM0377","BU03770002"
"BU03770003","Duinlustpark",,"GM0377","BU03770003"
"BU03770004","Provinciaal Ziekenhuis",,"GM0377","BU03770004"
"BU03770005","De Rijp",,"GM0377","BU03770005"
"BU03770009","Verspreide huizen Bloemendaal",,"GM0377","BU03770009"
"WK037701  ","Wijk 01 Overveen",,"GM0377","WK037701"
"BU03770100","Overveen",,"GM0377","BU03770100"
"BU03770101","Oldenhove",,"GM0377","BU03770101"
"BU03770109","Overveen-West",,"GM0377","BU03770109"
"WK037702  ","Wijk 02 Aerdenhout",,"GM0377","WK037702"
"BU03770200","Aerdenhout-Centrum",,"GM0377","BU03770200"
"BU03770201","Aerdenhout-West",,"GM0377","BU03770201"
"BU03770202","Aerdenhout-Noord",,"GM0377","BU03770202"
"BU03770209","Aerdenhout-Zuid",,"GM0377","BU03770209"
"WK037703  ","Wijk 03 Vogelenzang",,"GM0377","WK037703"
"BU03770300","Vogelenzang",,"GM0377","BU03770300"
"BU03770309","Verspreide huizen Vogelenzang",,"GM0377","BU03770309"
"WK037704  ","Wijk 04 Bennebroek",,"GM0377","WK037704"
"BU03770400","Oude Kern Bennebroek",,"GM0377","BU03770400"
"BU03770401","Villawijk Het Duin",,"GM0377","BU03770401"
"BU03770402","Leidsevaart- Bloemhof",,"GM0377","BU03770402"
"BU03770403","Villawijk Bijweg",,"GM0377","BU03770403"
"BU03770404","Meerwijk",,"GM0377","BU03770404"
"BU03770409","Vogelenzang Psychiatrisch Ziekenhuis",,"GM0377","BU03770409"
"GM1901    ","Bodegraven-Reeuwijk",,"GM1901","GM1901"
"WK190101  ","Wijk 01 Bodegraven Noord",,"GM1901","WK190101"
"BU19010101","Meije",,"GM1901","BU19010101"
"BU19010102","Buitenkerk",,"GM1901","BU19010102"
"BU19010103","Burgemeester Kremerweg",,"GM1901","BU19010103"
"BU19010104","Noordzijde",,"GM1901","BU19010104"
"WK190102  ","Wijk 02 Bodegraven Centrum",,"GM1901","WK190102"
"BU19010205","Centrum",,"GM1901","BU19010205"
"WK190103  ","Wijk 03 Bodegraven Zuid",,"GM1901","WK190103"
"BU19010306","Dammekant",,"GM1901","BU19010306"
"BU19010307","J.C. Hoogendoornlaan",,"GM1901","BU19010307"
"BU19010308","Oud-Bodegraafseweg",,"GM1901","BU19010308"
"BU19010309","Dronenwijk",,"GM1901","BU19010309"
"BU19010310","Broekvelden",,"GM1901","BU19010310"
"BU19010311","Groote Wetering",,"GM1901","BU19010311"
"BU19010312","Zuidzijde",,"GM1901","BU19010312"
"WK190104  ","Wijk 04 Nieuwerbrug Noord",,"GM1901","WK190104"
"BU19010413","Weijland",,"GM1901","BU19010413"
"WK190105  ","Wijk 05 Nieuwerbrug Zuid",,"GM1901","WK190105"
"BU19010514","Weijpoort",,"GM1901","BU19010514"
"WK190106  ","Wijk 06 Reeuwijk Dorp",,"GM1901","WK190106"
"BU19010615","Oud-Reeuwijk",,"GM1901","BU19010615"
"BU19010616","Tempel",,"GM1901","BU19010616"
"BU19010617","Middelburg",,"GM1901","BU19010617"
"BU19010618","Randenburg",,"GM1901","BU19010618"
"BU19010619","Verspreide huizen polder Middelburg",,"GM1901","BU19010619"
"BU19010620","Verspreide huizen polder Reeuwijk",,"GM1901","BU19010620"
"BU19010621","Reeuwijk Dorp",,"GM1901","BU19010621"
"WK190107  ","Wijk 07 Reeuwijk Brug",,"GM1901","WK190107"
"BU19010722","Reeuwijk Brug",,"GM1901","BU19010722"
"BU19010723","Zoutman",,"GM1901","BU19010723"
"BU19010724","Ravensberg",,"GM1901","BU19010724"
"BU19010725","Sluipwijk",,"GM1901","BU19010725"
"BU19010726","Platteweg",,"GM1901","BU19010726"
"BU19010727","Gravekoop",,"GM1901","BU19010727"
"BU19010728","Twaalfmorgen",,"GM1901","BU19010728"
"BU19010729","Oukoop",,"GM1901","BU19010729"
"BU19010730","Abessinië",,"GM1901","BU19010730"
"WK190108  ","Wijk 08 Driebruggen",,"GM1901","WK190108"
"BU19010831","Driebruggen",,"GM1901","BU19010831"
"BU19010832","Hogebrug",,"GM1901","BU19010832"
"BU19010833","Hoogeind",,"GM1901","BU19010833"
"BU19010834","Laageind",,"GM1901","BU19010834"
"WK190109  ","Wijk 09 Waarder",,"GM1901","WK190109"
"BU19010935","Waarder",,"GM1901","BU19010935"
"BU19010936","Westeinde",,"GM1901","BU19010936"
"BU19010937","Oosteinde",,"GM1901","BU19010937"
"GM0755    ","Boekel",,"GM0755","GM0755"
"WK075500  ","Wijk 00 Boekel",,"GM0755","WK075500"
"BU07550000","Boekel",,"GM0755","BU07550000"
"BU07550005","Verspreide huizen Logt en Berkhoek",,"GM0755","BU07550005"
"BU07550006","Verspreide huizen Arendnest-Zijp",,"GM0755","BU07550006"
"BU07550007","Verspreide huizen Zandhoek en Peelstraat",,"GM0755","BU07550007"
"BU07550008","Verspr.h. Molenwijk, Elzen en Neerbroek","Verspreide huizen Molenwijk, Elzen en Neerbroek","GM0755","BU07550008"
"BU07550009","Verspr.h. Bovenstehuis en Peelsehuis","Verspreide huizen Bovenstehuis en Peelsehuis","GM0755","BU07550009"
"WK075501  ","Wijk 01 Venhorst",,"GM0755","WK075501"
"BU07550100","Venhorst",,"GM0755","BU07550100"
"BU07550109","Verspreide huizen Venhorst",,"GM0755","BU07550109"
"GM0009    ","Ten Boer",,"GM0009","GM0009"
"WK000900  ","Wijk 00 West",,"GM0009","WK000900"
"BU00090000","Ten Boer",,"GM0009","BU00090000"
"BU00090001","Garmerwolde",,"GM0009","BU00090001"
"BU00090002","Thesinge",,"GM0009","BU00090002"
"BU00090003","Sint-Annen",,"GM0009","BU00090003"
"BU00090005","Achter-Thesinge en Bovenrijge",,"GM0009","BU00090005"
"BU00090009","Verspr.h. ten noorden van het Eemskanaal","Verspreide huizen ten noorden van het Eemskanaal","GM0009","BU00090009"
"WK000901  ","Wijk 01 Oost",,"GM0009","WK000901"
"BU00090100","Ten Post",,"GM0009","BU00090100"
"BU00090101","Winneweer (gedeeltelijk)",,"GM0009","BU00090101"
"BU00090102","Woltersum",,"GM0009","BU00090102"
"BU00090104","Wittewierum",,"GM0009","BU00090104"
"BU00090106","Lellens",,"GM0009","BU00090106"
"BU00090109","Verspr.h. ten noorden van het Eemskanaal","Verspreide huizen ten noorden van het Eemskanaal","GM0009","BU00090109"
"GM1681    ","Borger-Odoorn",,"GM1681","GM1681"
"WK168100  ","Wijk 00 Borger",,"GM1681","WK168100"
"BU16810000","Borger",,"GM1681","BU16810000"
"BU16810001","Westdorp",,"GM1681","BU16810001"
"BU16810007","Verspreide huizen Ellertshaar",,"GM1681","BU16810007"
"BU16810008","Verspreide huizen Westdorp",,"GM1681","BU16810008"
"BU16810009","Verspreide huizen Borger",,"GM1681","BU16810009"
"WK168101  ","Wijk 01 Buinen",,"GM1681","WK168101"
"BU16810100","Buinen",,"GM1681","BU16810100"
"BU16810109","Verspreide huizen Buinen",,"GM1681","BU16810109"
"WK168102  ","Wijk 02 Bronneger",,"GM1681","WK168102"
"BU16810200","Bronneger",,"GM1681","BU16810200"
"BU16810209","Verspreide huizen Bronneger",,"GM1681","BU16810209"
"WK168103  ","Wijk 03 Drouwen",,"GM1681","WK168103"
"BU16810300","Drouwen",,"GM1681","BU16810300"
"BU16810309","Verspreide huizen Drouwen",,"GM1681","BU16810309"
"WK168104  ","Wijk 04 Bronnegerveen",,"GM1681","WK168104"
"BU16810409","Verspreide huizen Bronnegerveen",,"GM1681","BU16810409"
"WK168105  ","Wijk 05 Drouwenerveen",,"GM1681","WK168105"
"BU16810500","Drouwenerveen",,"GM1681","BU16810500"
"BU16810509","Verspreide huizen Drouwenerveen",,"GM1681","BU16810509"
"WK168106  ","Wijk 06 Drouwenermond",,"GM1681","WK168106"
"BU16810600","Drouwenermond",,"GM1681","BU16810600"
"BU16810609","Verspreide huizen Drouwenermond",,"GM1681","BU16810609"
"WK168107  ","Wijk 07 Nieuw-Buinen",,"GM1681","WK168107"
"BU16810700","Nieuw-Buinen",,"GM1681","BU16810700"
"BU16810709","Verspreide huizen Nieuw-Buinen",,"GM1681","BU16810709"
"WK168108  ","Wijk 08 Buinerveen",,"GM1681","WK168108"
"BU16810800","Buinerveen",,"GM1681","BU16810800"
"BU16810809","Verspreide huizen Buinerveen",,"GM1681","BU16810809"
"WK168109  ","Wijk 09 Ees",,"GM1681","WK168109"
"BU16810900","Ees",,"GM1681","BU16810900"
"BU16810901","Eesergroen",,"GM1681","BU16810901"
"BU16810907","Verspreide huizen Eeserveen",,"GM1681","BU16810907"
"BU16810908","Verspreide huizen Eesergroen",,"GM1681","BU16810908"
"BU16810909","Verspreide huizen Ees",,"GM1681","BU16810909"
"WK168110  ","Wijk 10 Odoorn",,"GM1681","WK168110"
"BU16811000","Odoorn",,"GM1681","BU16811000"
"BU16811009","Verspreide huizen Odoorn",,"GM1681","BU16811009"
"WK168111  ","Wijk 11 Exloo",,"GM1681","WK168111"
"BU16811100","Exloo",,"GM1681","BU16811100"
"BU16811109","Verspreide huizen Exloo",,"GM1681","BU16811109"
"WK168112  ","Wijk 12 Valthe",,"GM1681","WK168112"
"BU16811200","Valthe",,"GM1681","BU16811200"
"BU16811209","Verspreide huizen Valthe",,"GM1681","BU16811209"
"WK168113  ","Wijk 13 Klijndijk",,"GM1681","WK168113"
"BU16811300","Klijndijk",,"GM1681","BU16811300"
"BU16811309","Verspreide huizen Klijndijk",,"GM1681","BU16811309"
"WK168114  ","Wijk 14 Odoornerveen",,"GM1681","WK168114"
"BU16811400","Odoornerveen",,"GM1681","BU16811400"
"BU16811409","Verspreide huizen Odoornerveen",,"GM1681","BU16811409"
"WK168115  ","Wijk 15 Tweede Exloërmond",,"GM1681","WK168115"
"BU16811500","Tweede Exloërmond",,"GM1681","BU16811500"
"BU16811501","Eerste Exloërmond",,"GM1681","BU16811501"
"BU16811502","Exloërveen",,"GM1681","BU16811502"
"BU16811509","Verspreide huizen Tweede Exloërmond",,"GM1681","BU16811509"
"WK168116  ","Wijk 16 Valthermond",,"GM1681","WK168116"
"BU16811600","Valthermond",,"GM1681","BU16811600"
"BU16811601","Zandberg",,"GM1681","BU16811601"
"BU16811602","Tweede Valthermond",,"GM1681","BU16811602"
"BU16811609","Verspreide huizen Valthermond",,"GM1681","BU16811609"
"GM0147    ","Borne",,"GM0147","GM0147"
"WK014700  ","Wijk 00 Borne",,"GM0147","WK014700"
"BU01470000","Bornsche Maten",,"GM0147","BU01470000"
"BU01470001","Borne Centrum",,"GM0147","BU01470001"
"BU01470002","'t Wensink Noord",,"GM0147","BU01470002"
"BU01470003","'t Wensink Zuid",,"GM0147","BU01470003"
"BU01470004","Dikkerslaan-Molenkampsweg en omgeving",,"GM0147","BU01470004"
"BU01470005","Lettersveld I",,"GM0147","BU01470005"
"BU01470006","Lettersveld II",,"GM0147","BU01470006"
"BU01470007","Tichelkamp",,"GM0147","BU01470007"
"BU01470008","Stroom-Esch",,"GM0147","BU01470008"
"BU01470009","Verspreide huizen Borne-West",,"GM0147","BU01470009"
"WK014701  ","Wijk 01 Buitengebied Borne",,"GM0147","WK014701"
"BU01470100","Verspreide huizen Borne-Oost",,"GM0147","BU01470100"
"BU01470101","Zenderen",,"GM0147","BU01470101"
"BU01470102","Verspreide huizen Zenderen",,"GM0147","BU01470102"
"BU01470105","Hertme",,"GM0147","BU01470105"
"BU01470106","Verspreide huizen Hertme",,"GM0147","BU01470106"
"GM0654    ","Borsele",,"GM0654","GM0654"
"WK065401  ","Baarland",,"GM0654","WK065401"
"BU06540101","Baarland (Kern)",,"GM0654","BU06540101"
"BU06540102","Verspreide huizen Baarland",,"GM0654","BU06540102"
"WK065402  ","Borssele",,"GM0654","WK065402"
"BU06540201","Borssele (Kern)",,"GM0654","BU06540201"
"BU06540202","Verspreide huizen Borssele",,"GM0654","BU06540202"
"WK065403  ","Driewegen",,"GM0654","WK065403"
"BU06540301","Driewegen (Kern)",,"GM0654","BU06540301"
"BU06540302","Verspreide huizen Driewegen",,"GM0654","BU06540302"
"WK065404  ","Ellewoutsdijk",,"GM0654","WK065404"
"BU06540401","Ellewoutsdijk (Kern)",,"GM0654","BU06540401"
"BU06540402","Verspreide huizen Ellewoutsdijk",,"GM0654","BU06540402"
"WK065405  ","Heinkenszand",,"GM0654","WK065405"
"BU06540501","Heinkenszand (Kern)",,"GM0654","BU06540501"
"BU06540502","Verspreide huizen Heinkenszand",,"GM0654","BU06540502"
"WK065406  ","Hoedekenskerke",,"GM0654","WK065406"
"BU06540601","Hoedekenskerke (Kern)",,"GM0654","BU06540601"
"BU06540602","Verspreide huizen Hoedekenskerke",,"GM0654","BU06540602"
"WK065407  ","Kwadendamme",,"GM0654","WK065407"
"BU06540701","Kwadendamme (Kern)",,"GM0654","BU06540701"
"BU06540702","Verspreide huizen Kwadendamme",,"GM0654","BU06540702"
"WK065408  ","Lewedorp",,"GM0654","WK065408"
"BU06540801","Lewedorp (Kern)",,"GM0654","BU06540801"
"BU06540802","Verspreide huizen Lewedorp",,"GM0654","BU06540802"
"WK065409  ","Nieuwdorp",,"GM0654","WK065409"
"BU06540901","Nieuwdorp (Kern)",,"GM0654","BU06540901"
"BU06540902","Verspreide huizen Nieuwdorp",,"GM0654","BU06540902"
"BU06540903","Havengebied Sloe",,"GM0654","BU06540903"
"WK065410  ","Nisse",,"GM0654","WK065410"
"BU06541001","Nisse (Kern)",,"GM0654","BU06541001"
"BU06541002","Verspreide huizen Nisse",,"GM0654","BU06541002"
"WK065411  ","Oudelande",,"GM0654","WK065411"
"BU06541101","Oudelande (Kern)",,"GM0654","BU06541101"
"BU06541102","Verspreide huizen Oudelande",,"GM0654","BU06541102"
"WK065412  ","Ovezande",,"GM0654","WK065412"
"BU06541201","Ovezande (Kern)",,"GM0654","BU06541201"
"BU06541202","Verspreide huizen Ovezande",,"GM0654","BU06541202"
"WK065413  ","'s-Gravenpolder",,"GM0654","WK065413"
"BU06541301","'s-Gravenpolder (Kern)",,"GM0654","BU06541301"
"BU06541302","Verspreide huizen 's-Gravenpolder",,"GM0654","BU06541302"
"WK065414  ","'s-Heer Abtskerke",,"GM0654","WK065414"
"BU06541401","'s-Heer Abtskerke (Kern)",,"GM0654","BU06541401"
"BU06541402","Verspreide huizen 's-Heer Abtskerke",,"GM0654","BU06541402"
"WK065415  ","'s-Heerenhoek",,"GM0654","WK065415"
"BU06541501","'s-Heerenhoek (Kern)",,"GM0654","BU06541501"
"BU06541502","Verspreide huizen 's-Heerenhoek",,"GM0654","BU06541502"
"GM0756    ","Boxmeer",,"GM0756","GM0756"
"WK075600  ","Wijk 00 Boxmeer",,"GM0756","WK075600"
"BU07560000","Boxmeer Centrum",,"GM0756","BU07560000"
"BU07560001","Bakelgeert-Noord",,"GM0756","BU07560001"
"BU07560002","Bakelgeert-Zuid",,"GM0756","BU07560002"
"BU07560003","De Elzen",,"GM0756","BU07560003"
"BU07560004","Villapark 't Zand",,"GM0756","BU07560004"
"BU07560005","Luneven",,"GM0756","BU07560005"
"BU07560006","Hollesteeg",,"GM0756","BU07560006"
"BU07560007","Maasbroeksche Blokken",,"GM0756","BU07560007"
"BU07560008","Bedrijventerrein Saxa Gotha",,"GM0756","BU07560008"
"BU07560009","Verspreide huizen Boxmeer",,"GM0756","BU07560009"
"WK075601  ","Wijk 01 Sambeek",,"GM0756","WK075601"
"BU07560100","Sambeek Centrum",,"GM0756","BU07560100"
"BU07560109","Verspreide huizen Sambeek",,"GM0756","BU07560109"
"WK075602  ","Wijk 02 Beugen",,"GM0756","WK075602"
"BU07560200","Beugen Centrum",,"GM0756","BU07560200"
"BU07560209","Verspreide huizen Beugen",,"GM0756","BU07560209"
"WK075603  ","Wijk 03 Oeffelt",,"GM0756","WK075603"
"BU07560300","Oeffelt Centrum",,"GM0756","BU07560300"
"BU07560309","Verspreide huizen Oeffelt",,"GM0756","BU07560309"
"WK075604  ","Wijk 04 Rijkevoort",,"GM0756","WK075604"
"BU07560400","Rijkevoort Centrum",,"GM0756","BU07560400"
"BU07560409","Verspreide huizen Rijkevoort",,"GM0756","BU07560409"
"WK075605  ","Wijk 05 Vortum-Mullem",,"GM0756","WK075605"
"BU07560500","Vortum-Mullem Centrum",,"GM0756","BU07560500"
"BU07560509","Verspreide huizen Vortum-Mullem",,"GM0756","BU07560509"
"WK075606  ","Wijk 06 Vierlingsbeek",,"GM0756","WK075606"
"BU07560600","Vierlingsbeek Centrum",,"GM0756","BU07560600"
"BU07560601","Groeningen Centrum",,"GM0756","BU07560601"
"BU07560609","Verspr.h. Vierlingsbeek en Groeningen","Verspreide huizen Vierlingsbeek en Groeningen","GM0756","BU07560609"
"WK075607  ","Wijk 07 Overloon",,"GM0756","WK075607"
"BU07560700","Overloon Centrum",,"GM0756","BU07560700"
"BU07560707","Verspreide huizen Westerbeek",,"GM0756","BU07560707"
"BU07560708","Verspreide huizen Stevensbeek",,"GM0756","BU07560708"
"BU07560709","Verspreide huizen Overloon",,"GM0756","BU07560709"
"WK075608  ","Wijk 08 Maashees",,"GM0756","WK075608"
"BU07560800","Maashees Centrum",,"GM0756","BU07560800"
"BU07560809","Verspreide huizen Maashees",,"GM0756","BU07560809"
"WK075609  ","Wijk 09 Holthees",,"GM0756","WK075609"
"BU07560900","Holthees Centrum",,"GM0756","BU07560900"
"BU07560909","Verspreide Huizen Holthees",,"GM0756","BU07560909"
"GM0757    ","Boxtel",,"GM0757","GM0757"
"WK075700  ","Wijk 00 Boxtel",,"GM0757","WK075700"
"BU07570000","Boxtel-Centrum",,"GM0757","BU07570000"
"BU07570001","Boxtel-Oost",,"GM0757","BU07570001"
"BU07570002","Boxtel-Noord",,"GM0757","BU07570002"
"BU07570003","Munsel-Selissen",,"GM0757","BU07570003"
"BU07570004","Industrieterrein Boxtel",,"GM0757","BU07570004"
"BU07570005","Verspreide huizen Kleinderliempde",,"GM0757","BU07570005"
"BU07570006","Verspr.h. Tongeren, Luissel en Nergena","Verspreide huizen Tongeren, Luissel en Nergena","GM0757","BU07570006"
"BU07570007","Verspreide huizen Hal en Heult",,"GM0757","BU07570007"
"BU07570008","Verspreide huizen Langenberg",,"GM0757","BU07570008"
"BU07570009","Verspreide huizen Roond",,"GM0757","BU07570009"
"WK075701  ","Wijk 01 Lennisheuvel",,"GM0757","WK075701"
"BU07570100","Lennisheuvel",,"GM0757","BU07570100"
"BU07570109","Verspreide huizen Lennisheuvel",,"GM0757","BU07570109"
"WK075702  ","Wijk 02 Liempde",,"GM0757","WK075702"
"BU07570200","Liempde",,"GM0757","BU07570200"
"BU07570206","Hezelaar",,"GM0757","BU07570206"
"BU07570207","Vrilkhoven",,"GM0757","BU07570207"
"BU07570208","Verspreide huizen Kasteren en Berg",,"GM0757","BU07570208"
"BU07570209","Verspr.h. Velders, Bosch en De Scheeken","Verspreide huizen Velders, Bosch en De Scheeken","GM0757","BU07570209"
"GM0758    ","Breda",,"GM0758","GM0758"
"WK075800  ","Breda Centrum",,"GM0758","WK075800"
"BU07580001","Valkenberg",,"GM0758","BU07580001"
"BU07580002","Chassé",,"GM0758","BU07580002"
"BU07580003","Fellenoord",,"GM0758","BU07580003"
"BU07580004","Schorsmolen",,"GM0758","BU07580004"
"BU07580005","Station",,"GM0758","BU07580005"
"BU07580006","City",,"GM0758","BU07580006"
"WK075801  ","Breda Noord",,"GM0758","WK075801"
"BU07580100","Belcrum",,"GM0758","BU07580100"
"BU07580101","Doornbos-Linie",,"GM0758","BU07580101"
"BU07580102","Biesdonk",,"GM0758","BU07580102"
"BU07580103","Geeren-Zuid",,"GM0758","BU07580103"
"BU07580104","Wisselaar",,"GM0758","BU07580104"
"BU07580105","Krogten",,"GM0758","BU07580105"
"BU07580106","Geeren-Noord",,"GM0758","BU07580106"
"BU07580107","Waterdonken",,"GM0758","BU07580107"
"WK075802  ","Breda Oost",,"GM0758","WK075802"
"BU07580200","Brabantpark",,"GM0758","BU07580200"
"BU07580201","Sportpark",,"GM0758","BU07580201"
"BU07580202","Zandberg",,"GM0758","BU07580202"
"BU07580203","Heusdenhout",,"GM0758","BU07580203"
"BU07580204","Moleneind-Oost",,"GM0758","BU07580204"
"BU07580205","Hoogeind",,"GM0758","BU07580205"
"WK075803  ","Breda Zuid-Oost",,"GM0758","WK075803"
"BU07580300","Blauwe Kei",,"GM0758","BU07580300"
"BU07580301","Ypelaar",,"GM0758","BU07580301"
